post_id,제목,글쓴이,작성일,조회수,추천수
1287328,"스티바 섞발을 하니까 효과가없지 
[6]",ㅇㅇ(164.125),07.02,133,0
1287327,"유럽여행 가는데 클렌징 어떻게 해야하냐
[5]",ㅇㅇ(122.35),07.02,67,0
1287326,"로아먹음 눈도 건조하냐?
[4]",ㅇㅇ(175.223),07.02,34,0
1287325,"너네요새 스발자차는 안바르냐?
[1]",ㅇㅇ(125.132),07.02,28,0
1287324,"와 맞는 폼클렌저 찾았다
[9]",ㅇㅇ(121.175),07.02,130,0
1287323,"고수님들 지성피부 루틴좀 봐주세요 굽신.
[3]",Gamg4,07.02,94,0
1287322,"레틴 질문점
[8]",ㅇㅇ(175.223),07.02,136,0
1287321,샴푸비누 쓰는 사람 있냐,ㅎㅎㅎㅎ(220.122),07.02,21,0
1287320,비비위에 픽서 뿌려도 되려나요..?,ㅇㅇ(175.223),07.02,15,0
1287318,"초피나무 할비꽃 비롯한 미검증 잡추출물 전부 퇴출하고
[2]",ㅇㅇ(121.134),07.02,53,2
1287317,"이소티논 직구한거 판매하면 불법임?
[2]",ㅇㅇ(223.62),07.02,54,0
1287315,로아 개인한테 사면 얼마가 적정가냐,ㅇㅇ(175.223),07.02,22,0
1287314,"도브 사용에 망설이는 분들 보시면 좋은글
[1]",2개월,07.02,92,0
1287313,"지금 레틴a 2회 썻는데요 딱히 부작용 없는걸까여?
[4]",2개월,07.02,85,0
1287312,"홍조나 피부질환때문에 분당 오월 가본 갤러들아
[3]",ㅇㅇ(117.111),07.02,79,0
1287310,"여자 성인여드름은 무조건 디페린이다
[6]",ㅇㅇ(110.70),07.02,149,1
1287308,"약산성 폼클렌징 추천점
[3]",열온사단장,07.02,103,0
1287307,닥터디퍼런트 비타민 세럼 써본사람?,ㅇㅇ(115.137),07.02,21,0
1287305,"선스틱 근데 차단 효과 있음??
[2]",ㅇㅇ(117.111),07.02,85,0
1287304,"겐조월드 써본새끼 있냐
[1]",ㅇㅇ(59.7),07.02,20,0
1287303,"님들 코에도 보습제바름???
[3]",1111(175.223),07.02,80,0
1287302,"크레오신 미간,코,인중,턱 에만 쓰는데 ㄱㅊ???",1111(175.223),07.02,18,0
1287301,"(진지) 29년 미식인생이 고른 맛집 고르는 6가지 기준.jpg
[2]",훈남노노봉,07.02,92,0
1287299,디페린 진짜잘써야되네... 양조절못하면 씹창나네,ㅇㅇ(211.36),07.02,98,0
1287298,"시발.. 디페린 선크림 대체 뭐가 맞냐?
[4]",ㅁㄴㅇ(175.223),07.02,127,0
1287297,"수분결핍형 지성피부 폼클 좋은 거 없나요?
[2]",ㅇㅇ(223.62),07.02,60,0
1287296,"이뇬들아 도브비누 뭐사야되냐고오!!!!
[2]",oo(211.223),07.02,77,0
1287294,"지성피부인데 약산성 폼클써도되나요?
[12]",ㅇㅇ(175.223),07.02,190,0
1287293,"나이아신아마이드가 무슨 효과야?
[6]",ㅇㅇ(58.227),07.02,169,0
1287292,"시발 턱드름 잇던 애들 크레오신 사봐라
[4]",1111(110.70),07.02,130,0
1287291,"모공흉터 레이저 맞으면 효과있음?
[1]",ㅇㅇ(121.127),07.02,57,0
1287290,멜라노사크림 6개월동안 발라봄,ㅇㅇㄴ(49.169),07.01,69,0
설문,'돈많으면 형' 형이라 부르고픈 영앤리치 스타는?,운영자,19.07.02,-,-
1287289,"순한데 가벼운 화장, 선크림까지 지울 수 있는 세안제 추천좀
[2]",ㅇㅇ(175.223),07.01,78,0
1287288,"제로이드 수딩크림 조금 속당김있는데
[8]",ㅇㅇ(121.161),07.01,126,0
1287287,장벽 띵글,ㅁㅁ(124.63),07.01,49,0
1287286,"요즘같이 더운날에는 건성도 개기름 생기냐?
[2]",^^(58.233),07.01,81,0
1287284,"향수 둘중에 뭐살까??~~~~~~~~~~~~~~~~~~~~~~~~
[6]",유찬영,07.01,100,0
1287283,"개빡치네
[3]",ㅇㅇ(125.182),07.01,84,1
1287281,레틴에이 냉장보관 해야되냐,ㅇㅇ(121.178),07.01,44,0
1287280,"125.182 게이야 !!
[5]",쀼힛,07.01,63,0
1287278,"피부암것도 안맞는 애들아 
[1]",ㅇㅎㅂ,07.01,108,0
1287277,"스티바가 얼마나 독한지 알았다
[4]",ㅇㅇ(223.62),07.01,169,2
1287276,"시간이 갈수록 의학기술은 좋아지는데 흉터는 제자리걸음이냐..
[2]",ㅇㅇ(220.74),07.01,90,0
1287275,"리즈너뷰터 좋냐?
[1]",칸호사(112.161),07.01,24,0
1287274,"알로에갤 추천좀 해주세요
[3]",ㅇㅇ,07.01,62,0
1287273,"이거 향수 아는사람?
[1]",ㅇㅇ(110.5),07.01,53,0
1287271,"퍼펙트휩은 왜 향갤에서 까이냐??
[4]",ㅇㅇ(121.139),07.01,126,0
1287270,"세안제 추천 해줄게
[4]",ㅇㅇ(125.182),07.01,131,1
1287267,"님들 피지오겔 바르고나서 간헐적으로 간지러운데 안맞는거임????
[2]",ㅇㅇ(223.62),07.01,76,0
1287266,"(진지) 솔직히 베개피 빠는게 스티바, 디페린 이딴거보다 좋음
[1]",훈남노노봉,07.01,141,0
1287265,"시펄 도브 좋다는거야 안좋다는거야
[3]",쀼힛,07.01,110,0
1287264,"이렇게 코 주변, 턱에 오돌토돌 난걸 머라함??(욕x)
[5]",ㅇㅇ(112.170),07.01,173,2
1287263,갈켜줘 제발..,현자(116.121),07.01,39,0
1287262,"세라비 데일리 지성이 쓰기엔 좀 그래??
[1]",ㅇㅇ(39.122),07.01,64,0
1287261,"잠을 늦게자도 뾰루지 올라옴?
[3]",ㅇㅇ(175.223),07.01,87,0
1287260,"질문)이거 선물받앗는데.
[4]",ㅇㅇ(110.5),07.01,102,0
1287259,형들 아프리모랑 포맨트 중에 하나 살건데 어떤게 더 좋을 것 같아?,이인(211.187),07.01,29,0
1287258,"레틴a 냉장고에 보관해도 되냐?
[1]",빙시(121.177),07.01,73,0
1287256,"보습제로 지랄하는새끼들이 웃긴 이유.txt
[3]",ㅇㅇ(180.229),07.01,193,1
1287255,"세라비pm썼을때
[2]",쀼힛,07.01,102,0
1287254,니베아크림 존나 잘맞는데 다른거 사서쓰는거 돈낭비겠지?,ㅇㅇ(121.128),07.01,20,0
1287253,"에센스에 수딩크림쓰는거 ㄱㅊ?
[1]",ㅇㅇ(223.39),07.01,18,0
1287252,"아 아까 목쪽에 큰 여드름 하나 짯거든
[8]",너무마음아프다(117.111),07.01,137,0
1287248,"면세점 어머니 화장품 선물
[4]",ㅁㄱㄴㅇ(39.7),07.01,55,0
1287247,"세라비pm 안맞으면 팔아라
[2]",린이(117.111),07.01,118,0
1287246,"스티바나 디페린 어디서 구매하나요??
[3]",행복빵빵(223.38),07.01,92,0
1287245,"도브 잘알 갤러들아
[4]",ㅇㅇ(223.38),07.01,84,0
1287244,"방금 피부과 갔다왔는데요 호갱당한건가요?
[3]",기밍(110.70),07.01,128,0
1287243,"오로지 피부 기준 22시~05시 수면이랑 24시~07시 수면 뭐가 압승?
[4]",ㅇㅇ(121.128),07.01,102,0
1287242,"ㅅㅂ 레틴 겨드랑이에 발랏다가
[4]",ㅇㅇ(119.193),07.01,112,0
1287241,"매드언냐 나질문함
[3]",ㅇㅇ(223.62),07.01,53,0
1287240,"한율 선스틱 ㄱㅊ은듯하다
[3]",ㅇㅇ(125.132),07.01,48,1
1287239,"생로랑 향수는 별로냐??
[2]",ㅇㅇ(175.223),07.01,40,0
1287236,로아큐탄이랑 말라리아 같이복용해도됨?,인생시발(223.39),07.01,15,0
1287234,"스테로이드크임 여드름에 바르면
[4]",ㅇㅇ(117.111),07.01,54,0
1287232,"클렌저 ㅊㅊ좀
[1]",ㅋㅋ(175.223),07.01,44,0
1287231,"레틴A 냄새 누가 침뱉은거같아서 거부감 심하다
[1]",ㅇㅇ(119.200),07.01,58,1
1287230,아직도 피부장벽으로 여드름 난다고 생각하냐?,ㅇㅇ(125.182),07.01,76,0
1287229,여드름 안나는법 알려준다.,ㅇㅇ(58.234),07.01,53,0
1287228,"'진짜로' 피부장벽 지키는법
[12]",ㅇㅇ(223.38),07.01,857,14
1287226,"밤에 외출할때 스티바 바르고 나가도 되나요. 그위에 화장하고
[1]",ㅇㅇ(121.129),07.01,47,0
1287225,"ㅂㅅ들인가 피지조성 원래 모공레이저할때 효과 극대화하려고
[2]",ㅇㅇ(125.132),07.01,97,1
설문,'돈많으면 형' 형이라 부르고픈 영앤리치 스타는?,운영자,19.07.02,-,-
1287224,"수분감좋고 가벼운수분크림없니?
[2]",ㅇㅇ(116.45),07.01,70,0
1287223,"똥꼬털 있는놈들은 똥싸면 털에 다 묻음??
[2]",ㅇㅇ(121.147),07.01,121,0
1287222,"지성이면 겨울에도 세라비PM 가능함? 데일리 모이스춰정도 쓰면 괜찮으려나
[3]",ㅇㅇ(39.122),07.01,69,0
1287216,"폴초 스킨로션 살애있어?
[2]",%20 ㅇㅇ(116.127),07.01,47,0
1287215,"[극혐주의] 흉터때문에 디지고싶습니다.
[8]",ㅇㅇ(220.74),07.01,269,0
1287214,"코 피지제거는 어떻게 하느냐가 중요함
[1]",ㅇㅇ(118.216),07.01,101,0
1287213,"난 피지 막힌건 제거해야된다고 봄
[6]",ㅇㅇ(175.223),07.01,155,0
1287212,원래 인터넷에서 사는 가격이 더쌈?,현지(39.7),07.01,30,0
1287211,"첨써봤는데 좋네
[2]",ㅋㅋ(61.75),07.01,143,0
1287210,"콧볼에 굳은피지 끼는거 폼클렌징으로 답잇냐??
[5]",ㅇㅇ(175.223),07.01,113,0
1287209,"크레오신 하루 2번 자극없으면 바하잘맞는거임????
[1]",1111(110.70),07.01,31,0
1287208,"스티바 쓴 다음날 기름심한거 원래그래?
[1]",ddd(175.223),07.01,51,0
1287207,세수하고 당기거나 그런거없음 로션 안발라도되냐,ㅇㅇ(175.223),07.01,14,0
1287206,시계 평가좀..,ㅇㅇ(123.213),07.01,33,0
1287205,"니들은 피지조성 이 의사 의견에 대해서 어떻게 생각하냐?
[7]",ㅇㅇ(118.216),07.01,166,0
1287204,"하다하다 보습제 바르지마라는 새기도있네
[2]",ㅇㅇ(210.223),07.01,91,1
1287203,"박준홍 피지조성도 로아먹으면서 해야 효과있는 거 같다.
[2]",ㅇㅇ(118.216),07.01,114,0
1287202,"제로이드 수딩이랑 핌프 뭐가 더 산뜻해?
[3]",ㅁㅁ(211.36),07.01,67,0
1287201,"걍 극건성 아니면 보습제를 항상 바른다는 개념으로 접근할 게 아니라
[3]",ㅇㅇ(118.216),07.01,96,1
1287200,"제로이드 수딩크림 좋은디
[5]",ㅁㅁ(211.36),07.01,128,1
1287199,"바를수록 하얘지는 미백크림이나 톤업크림 없을가?
[2]",ㅇㅇ(1.244),07.01,48,0
1287198,아니 보통 여기보면 지성두 막 보습제 떡칠하더라궁,ㅇㅇ(223.62),07.01,42,0
1287197,"아넷사 마일드 하늘색vs분홍색 어떤게 더 매트함?
[1]",ㄴㄴ(39.7),07.01,35,0
1287196,"이런경우는 보습을 더 해줘야되냐 말아야 되냐?
[7]",ㅇㅇ(39.122),07.01,98,0
1287195,"지성피부면 보습제 안바르는게 베스트라고??
[5]",ㅇㅇ(122.32),07.01,176,0
1287194,지성 선크림 추천좀,ㅇㅇ(112.165),07.01,26,0
1287193,화장품은 치료목적이 아닙니다 미백효과는 병원가보세요 ^^,ㅇㅇ(220.77),07.01,26,0
1287192,"제로이드 약산성 수치 넘었누 ㅋㅋㅋㅋㅋㅋㅋㅋ
[2]",ㅇㅇ(220.77),07.01,97,0
1287191,"여드름 많으신분들 필독!!.txt
[1]",ㅇㅇ(220.71),07.01,147,0
1287190,"걍 지성, 민감성 피부애들은 다른거 쓸생각말고 최대한 가벼운거 써라
[18]",ㅇㅇ(118.216),07.01,290,1
1287189,"흉터연고 추천좀 해줘
[1]",ㅇㅇ(175.223),07.01,19,0
1287188,"이소티논 30알
[3]",칸호사(223.33),07.01,47,0
1287187,"여기 매드언니가 추천하는 라로슈포제어때
[3]",ㅇㅇ(223.62),07.01,74,0
1287186,계면활성제 잘 아는분 답변좀 ㅠㅠㅠ,ㅇㅇ(220.125),07.01,29,0
1287185,"모노신정이  뭔가요 향화갤형님들아 
[3]",ㅇㅇ(223.62),07.01,22,0
1287184,"흠 센카 삼일절도 써봤는데 트러블이 살짝 나는데
[2]",ㅇㅇ(112.153),07.01,60,0
1287183,얘들아 아이러브에서 한 번에 영양제 몇개까지 살 수 잇어?,ㅇㅇ(112.169),07.01,14,0
1287182,"남자 화장품 추천좀요~~~
[5]",ㅇㅇ(118.43),07.01,73,0
1287181,"의사들은 카프릴릭문제없다는데 카프릴릭쓰고 뒤집어진사람왜케많음
[1]",ㅇㅇ(223.62),07.01,42,0
1287180,"시너지 레이저 받고난 후인데
[5]",ㅇㅇ(211.36),07.01,95,0
1287179,"비타민d랑 유산균 입문하려는데 추천 좀 해주세영
[2]",ㅇㅇ(125.133),07.01,63,0
1287178,"데일리로 아넷사 마일드밀크 살까?
[3]",훈돌,07.01,63,0
1287177,세라비랑 세타필 비교해서 뭐가 더 좋음?,ㅇㅇ(59.5),07.01,25,0
1287176,"여드름 나면 건성이 아닌거야??
[2]",ㅇㅇ(125.133),07.01,81,1
1287175,"화속성 여드름 절대로 혼자짜면 안됨?
[4]",ㅇㅇ(175.223),07.01,71,0
1287174,"악건성 선크림 추천좀요
[1]",ㅇㅇ(219.254),07.01,25,0
1287173,가슴 어깨 등 켈로이드는 주사가 답임?,ㅇㅇ(223.33),07.01,17,0
1287172,"도브 이거 사면되지?
[3]",ㅇㅇ(223.38),07.01,109,0
1287170,막 제모 2만원,칸호사(112.161),07.01,20,0
1287169,"세라비pm 미백효과가 일시적인거야?
[1]",누룽지(180.71),07.01,78,0
설문,'돈많으면 형' 형이라 부르고픈 영앤리치 스타는?,운영자,19.07.02,-,-
1287168,제롱디ㅡ,누룽지(180.71),07.01,16,0
1287167,보습제 바르기전엔 개 건조한데 바르면 바르자마자 얼굴 존나 기름지게 됨,ㅇㅇ(211.177),07.01,24,0
1287166,"하아 세라비pm.. 내 돈  ㅜ
[3]",ㅇㅇ(223.38),07.01,123,0
1287165,"왜 폼클 약산성 쓰라함?
[1]",ㅇㅇ(223.38),07.01,94,0
1287164,"히루스카 켈로이드 연고 어떠냐 효과ㅆㅅㅌㅊ라는데
[1]",ㅇㅇ(175.223),07.01,30,0
1287162,"가성비 폼클 추천좀요
[6]",ㅋㅋ(175.223),07.01,74,0
1287161,"에센스랑 토너랑 뭔차이야
[4]",ㅇㅇ(221.145),07.01,51,0
1287160,준홍센세 제모 비싸네 ㄷ.ㄷ,ㅇㅇ(221.149),07.01,71,0
1287159,아모레퍼시픽계열.. 이니스프리랑 에뛰드 vs 라네즈 프리메라,ㅇㅇ(221.145),07.01,31,0
1287158,오프에서 니베아 튜브형 파는곳 있니?,ㅇㅇ(112.153),07.01,12,0
1287157,과산화벤조일 클렌저 쓰는데 이거 알러지반응일까?,ㅇㅇ(183.103),07.01,14,0
1287156,"형들 인터넷으로 향수주문했는데
[4]",ㅇㅇ(211.36),07.01,69,0
1287155,"도브 까는 사람 특
[3]",ㅇㅇ(125.182),07.01,84,0
1287154,"바하 써보고 싶은데 폴라초이스 말고 없나요?
[1]",ㅇㅇ(175.223),07.01,31,0
1287153,"세라비pm 왔다
[1]",린이(117.111),07.01,83,0
1287151,이것저것 써봐도 결국 센카다 ㅠㅠ,ㅁㅁ(211.36),07.01,47,0
1287150,"세라비 포밍 훼이셜 클렌저 씹지성이 쓰기에 어때?
[1]",ㅇㅇ(122.43),07.01,59,0
1287148,msm믿으십시오,시망(223.39),07.01,47,0
1287147,도브를 써야 되는 이유jpg,ㅇㅇ(175.200),07.01,148,5
1287145,"이거 왜이럼?ㅅㅂ
[1]",ㅇㅇ(175.223),07.01,110,0
1287144,"블베 폼 좋아하는 이유를 모르겠어
[3]",2개월,07.01,131,0
1287143,트러블성지성인데 수분크림이랑 선크림 추천좀,ㅇㅇ(116.34),07.01,21,0
1287142,"연에인들은 촬영거리있어서 피부좋은게 당연한거임
[4]",ㅇㅇ(211.36),07.01,205,0
1287140,크레오신 이틀쓰고 입주변 트러블 하나도 안남.,1111(110.70),07.01,40,0
1287139,나 갑자기 모낭염 퍼져서 개고생하다가 스티바 바르고 가라앉음,ㅇㅇ(222.239),07.01,98,0
1287138,"피부왜이러는지아시는분
[2]",가끔입갤,07.01,87,0
1287137,"캘빈클라인 향수 질문
[1]",ㅇㅇ(175.223),07.01,28,0
1287136,랩시리즈좋아?,ㅇ(122.199),07.01,15,0
1287135,파티마겔이나음 디페린이나음??????,ㅇㅇ(116.33),07.01,21,0
1287134,"세라비vs세타필 지성피부인데 뭐가 더 좋나요?
[2]",ㅇㅇ(220.86),07.01,126,0
1287133,"세라비피엠>제로이드 수딩> 세라비 데일리야??
[4]",ㅇㅇ(211.36),06.30,112,0
1287132,"벤조일 바르면 담날에 바로 딱지지는데 정상이냐?
[1]",ㅇㅇ(222.101),06.30,46,0
1287131,치노시오야 녹차 클렌징폼 어떰?,ㅇㅇ(121.175),06.30,11,0
1287130,"세라비특)민강성지성이 바르면 붉어지고 존나따가움
[7]",ㅇㅇ(118.33),06.30,206,0
1287129,"화붕이들은 sns 기초화장품 다 믿거함?
[3]",ㅇㅇ(121.175),06.30,59,0
1287128,"담배 끊고 잠 많이 자니까 피부 개좋아짐
[2]",ㅇㅇ(222.105),06.30,107,1
1287127,이거 선크림 성분 어떰,ㅇㅇ(223.62),06.30,40,0
1287126,지루성이나 지성은 지루샵이나 써라 ㅋㅋ,ㅇㅇ(211.36),06.30,46,0
1287125,오랜만에 왔는데 념글 왜 다 걸레년이냐?,사자,06.30,61,1
1287122,"(진지) 남성 필수 구매 코스메틱이 이거 맞냐?.ask
[2]",훈남노노봉,06.30,163,0
1287121,"비누써보고싶은데 공기중에노출되는게 아쉬움
[1]",oo(211.223),06.30,72,0
1287120,"지성에 좋은 짱짱 보습제 추천좀
[1]",ㅇㅇ(122.32),06.30,85,0
1287118,도브쓰는게 왜병신이노,oo(211.223),06.30,50,0
1287116,여드름이 점처럼 변했는데 이거 시간 지나면 없어짐?,ㅇㅇ(125.143),06.30,25,0
1287114,"이거 둘중에 하나써라
[12]",ㅇㅇ(118.216),06.30,328,0
1287112,"풀초스발.도브 쓰는얘들은 모냐??
[1]",ㅇㅇ(121.161),06.30,91,0
1287111,해군은 워터프루프 선크림 써야겠지?,ㅇㅇ(222.118),06.30,26,0
1287109,"폼클 그냥 인터넷에서 젤싼거쓰면되는뎅
[1]",ㅇㅇ(223.39),06.30,66,0
1287108,"그럼 이거는? 남자 지성임
[4]",ㅇㅇ(123.99),06.30,165,0
1287107,"흠 나이아신은 적응안되나??
[8]",ㅇㅇ(118.33),06.30,176,0
설문,'돈많으면 형' 형이라 부르고픈 영앤리치 스타는?,운영자,19.07.02,-,-
1287106,"이런거 써도 됨?
[11]",ㅇㅇ(123.99),06.30,172,0
1287105,"스발 쓰는 게이들은모냐 ㅋㅋ
[2]",ㅋㅋㅋ(121.161),06.30,110,0
1287104,새로 생긴 냉면집 .... 특이한 장사법,ㅇㅇ(221.153),06.30,48,0
1287103,얼굴에 사마귀 나서 고생한 새끼 있냐?,ㅇㅇ(180.229),06.30,42,1
1287102,"나는 세라비피엠 맞는 애들이 부럽더라  ㅜ
[3]",ㅇㅇ(211.36),06.30,162,0
1287100,키엘 수분크림은 건성용임? 잘몰라서,ㅇㅇ(112.186),06.30,16,0
1287099,"스컬+포텐자 아이스픽에도 효과있냐
[3]",ㅇㅇ(220.76),06.30,81,0
1287098,비누는 그 관리하기가 귀찮지않음?,ㅇㅇ(124.63),06.30,37,0
1287097,"장벽 운운하면서 마케팅 하는 화장품 성분 특징
[1]",ㅇㅇ(125.182),06.30,84,0
1287096,"토너쓰나 안쓰나 차이 심함???
[2]",ㅇㅇ(1.248),06.30,104,0
1287094,"2년동안 화장품에 돈 1~2백만원 쓴 후
[9]",ㅇㅇ(125.182),06.30,253,0
1287093,"지성 곰보빵들은 클렌저 이거
[1]",ㅇㅇ(211.117),06.30,122,0
1287092,"도브쓰는 병신도 잇네
[1]",ㅇㅇ(175.223),06.30,119,1
1287090,"스발이랑 수딩크림 vs 블베랑 수딩크림
[1]",.(39.123),06.30,54,0
1287087,"피부 단기간에 좋아지고 싶으면 설탕. 밀가루 끊으면됨
[2]",jumper3,06.30,128,2
1287086,"세라비PM 꾸준히 바르니까 얼굴 하얘짐
[1]",ㅇㅇ(223.62),06.30,151,4
1287085,"센카 퍼펙트휩은 약산성임?
[2]",ㅇㅇ(116.46),06.30,114,0
1287084,"세라비 모이스쳐랑 pm이랑 지성피부면 차이 큼?
[4]",ㅇㅇ(39.122),06.30,117,0
1287082,"20대 초반 남자 향수 추천 좀
[4]",능머,06.30,117,0
1287081,"운동가기전에선크림지워야대냐?
[1]",ㅋㅋ(175.207),06.30,62,0
1287080,"피부장벽학적으로 접근하자
[3]",칸호사(223.38),06.30,120,0
1287079,"도브 알려준 개새끼들
[4]",말캉이(121.161),06.30,261,2
1287078,"내가생각하는 세라비 피엠 단점
[2]",ㅇㅇ(125.132),06.30,144,0
1287076,"스티바 시발 의사들도 함부로 안주는데 막 바르네 ㅂㅅ들
[2]",ㅇㅇ(223.62),06.30,206,2
1287075,"도브좀 왜써
[3]",칸호사(223.38),06.30,99,0
1287074,"얘들아 여자가 핫핑크 하이힐신으면 무서움?
[1]",ㅇㅇ(210.121),06.30,41,0
1287073,아 내일 예비군이네,토익공부하자,06.30,22,0
1287072,추천좀해주라,말캉이(121.161),06.30,26,0
1287071,"이거 피부염징조냐??
[2]",ㅇㅇ(211.36),06.30,152,0
1287070,"쿠팡 이새끼들 일처리 왜이래?
[3]",ㅇㅇ(210.121),06.30,83,0
1287069,"야 피부조아졌다고 깝치지마라 시발ㅠㅠㅠ
[4]",ㅇㅇ(210.121),06.30,209,0
1287068,세타필 로션 vs 크림 추천좀,ㅇㅇ(119.200),06.30,29,0
1287067,"제로이드 로션써도 기름 나오면 뭐써야하냐
[3]",00(223.33),06.30,90,0
1287065,"바이오가 삿다고 시발놈들아
[1]",ㅇㅇ(113.59),06.30,39,0
1287063,엑소 세훈의 생일을 축하합니다,ㅇㅇ(1.245),06.30,28,1
1287062,"디페린바르고 위에 세라비pm발라도돼?
[2]",ㅇㅇ(58.140),06.30,86,0
1287061,"피부타입이 몇개월만에 바뀔수있어?
[2]",ㅇ(220.125),06.30,110,0
1287060,"피부는 일반화 할 수가 없음
[2]",ㅇㅇ(116.42),06.30,51,1
1287059,"msm 이거 진짜 좋은데 설명할 방법이 없네..
[4]",ㅇㅇ(116.42),06.30,153,0
1287057,"아직도 화장품 타령하고있네 여긴
[2]",ㅇㅇ(113.59),06.30,116,1
